17.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 -1 1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
22.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
24.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
45.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 -1 -1 1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
48.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
50.jpg 0 1 1 1 -1 1 1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
78.jpg 0 1 1 -1 -1 1 1 1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
80.jpg 0 1 1 -1 -1 1 -1 1 -1 -1 0 1 1 -1 1 -1 -1 0 -1 1 1 1 1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
109.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
112.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
115.jpg 0 1 1 -1 1 -1 -1 1 -1 -1 0 -1 1 1 1 -1 -1 0 -1 1 1 1 1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
123.jpg 0 1 1 1 -1 1 1 1 -1 -1 0 1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
126.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
147.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
150.jpg 0 1 1 -1 -1 1 1 1 1 -1 0 -1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
153.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
161.jpg 0 1 1 -1 -1 1 1 1 1 -1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
168.jpg 0 1 1 -1 -1 1 1 1 1 -1 0 -1 1 1 1 1 -1 0 -1 1 1 1 1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
185.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
189.jpg 0 1 1 1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
228.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
236.jpg 0 1 1 -1 -1 1 1 1 -1 1 0 -1 1 -1 1 1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
257.jpg 0 1 1 1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
260.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
263.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
271.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
292.jpg 0 1 1 1 1 1 1 1 1 -1 0 -1 1 1 1 1 1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
295.jpg 0 1 1 -1 -1 1 1 1 -1 1 0 -1 1 -1 1 1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
314.jpg 0 1 1 1 -1 1 1 1 -1 -1 0 1 1 -1 1 1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
331.jpg 0 1 1 -1 -1 -1 1 1 -1 -1 0 -1 1 -1 1 -1 -1 0 -1 1 1 1 1 1 -1 1 0 0 0 0 0 1 0 0 -1 1 -1 -1 -1 1
335.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
349.jpg 0 1 1 -1 -1 1 1 1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
352.jpg 0 1 1 -1 -1 1 1 1 1 -1 0 -1 1 -1 -1 -1 1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
367.jpg 0 1 1 1 -1 1 1 1 1 -1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
384.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 1 1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
403.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
420.jpg 0 1 1 -1 -1 1 -1 1 1 -1 0 -1 1 -1 -1 -1 1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
448.jpg 0 1 1 -1 -1 -1 -1 -1 -1 1 0 -1 1 -1 -1 -1 1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
456.jpg 0 1 1 1 -1 1 -1 1 -1 -1 0 1 1 -1 1 1 1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
462.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 -1 1 1 1 -1 -1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
486.jpg 0 1 1 -1 -1 -1 1 1 -1 -1 0 -1 1 1 1 1 -1 0 -1 1 1 1 1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
497.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
513.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
537.jpg 0 1 1 -1 -1 -1 -1 1 -1 -1 0 1 1 1 1 -1 -1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
551.jpg 0 1 1 -1 -1 1 1 1 1 -1 0 -1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
558.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
586.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
596.jpg 0 1 1 -1 -1 -1 1 1 1 -1 0 -1 1 1 1 -1 1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 1 -1 -1 -1 1
605.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
629.jpg 0 1 1 1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 1 -1 -1 1
647.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
661.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 -1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
679.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
696.jpg 0 1 1 -1 -1 -1 -1 1 1 -1 0 -1 1 -1 1 1 -1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
718.jpg 0 1 1 1 -1 1 -1 1 1 -1 0 -1 1 1 1 -1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 1 -1 1 -1 1
732.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
736.jpg 0 1 1 -1 -1 1 1 1 1 -1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
739.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
753.jpg 0 1 1 1 -1 -1 1 1 -1 -1 0 1 1 1 1 -1 1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
804.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
810.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
825.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
828.jpg 0 1 1 -1 -1 1 1 1 -1 1 0 -1 1 1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
849.jpg 0 1 1 1 -1 1 1 1 1 -1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
863.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 1 -1 -1 1
884.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
887.jpg 0 1 1 -1 -1 1 1 -1 1 -1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
906.jpg 0 1 1 -1 -1 1 1 1 1 -1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
917.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
941.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
959.jpg 0 1 1 -1 -1 -1 -1 1 -1 -1 0 1 1 1 1 1 -1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
976.jpg 0 1 1 1 -1 -1 -1 1 1 -1 0 -1 1 1 1 -1 1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
990.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
1010.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1011.jpg 0 1 1 -1 -1 1 1 1 -1 1 0 -1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1012.jpg 0 1 1 -1 -1 1 -1 1 -1 -1 0 1 1 -1 1 -1 -1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
1013.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 1 -1 -1 -1 1
1014.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1015.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
1067.jpg 0 1 1 -1 -1 1 1 1 -1 1 0 -1 1 -1 -1 -1 -1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
1068.jpg 0 1 1 -1 -1 -1 1 1 1 -1 0 -1 1 1 1 -1 -1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
1069.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1079.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1080.jpg 0 1 1 1 -1 1 -1 1 -1 -1 0 1 1 -1 1 -1 1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 1 -1 -1 -1 1
1081.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 1 1 -1 1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 1 -1 -1 -1 1
1082.jpg 0 1 1 1 -1 1 1 1 1 -1 0 -1 1 1 1 -1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 1 -1 -1 -1 1
1120.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 1 -1 -1 1
1121.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
1122.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1123.jpg 0 1 1 -1 -1 -1 1 1 -1 -1 0 1 1 -1 1 -1 -1 0 -1 1 1 1 1 1 -1 1 0 0 0 0 0 1 0 0 -1 1 -1 -1 -1 1
1124.jpg 0 1 1 -1 -1 -1 1 1 1 -1 0 -1 1 1 1 -1 1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1125.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
1135.jpg 0 1 1 1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1136.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
1137.jpg 0 1 1 -1 -1 1 1 1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1138.jpg 0 1 1 1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
1139.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1189.jpg 0 1 1 -1 -1 1 1 1 1 -1 0 -1 1 1 1 1 1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 1 -1 -1 -1 1
1192.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1246.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1247.jpg 0 1 1 1 -1 1 1 1 -1 -1 0 1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1248.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1249.jpg 0 1 1 1 -1 1 1 1 -1 -1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1260.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 -1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1261.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1262.jpg 0 1 1 -1 -1 1 -1 1 1 -1 0 -1 1 -1 1 -1 1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
1263.jpg 0 1 1 -1 -1 1 1 1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1264.jpg 0 1 1 -1 -1 -1 -1 1 -1 -1 0 1 1 -1 1 -1 1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
1299.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1302.jpg 0 1 1 -1 -1 -1 -1 1 -1 -1 0 1 1 1 1 -1 1 0 -1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
1303.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 1 -1 -1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1304.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 -1 1 -1 -1 1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
1305.jpg 0 1 1 1 -1 1 1 1 -1 1 0 -1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1306.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1307.jpg 0 1 1 1 -1 1 1 1 1 -1 0 -1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
1308.jpg 0 1 1 1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
1356.jpg 0 1 1 1 -1 1 1 1 1 -1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1357.jpg 0 1 1 -1 -1 1 1 1 -1 1 0 -1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 1 -1 -1 1
1358.jpg 0 1 1 1 -1 1 1 -1 -1 -1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1359.jpg 0 1 1 1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
1370.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 -1 -1 1
1371.jpg 0 1 1 1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1372.jpg 0 1 1 1 -1 1 1 1 1 -1 0 -1 1 -1 -1 -1 1 0 1 1 1 1 -1 1 1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1373.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1374.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 1 -1 1
1375.jpg 0 1 1 -1 -1 1 1 -1 -1 1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1413.jpg 0 1 1 -1 -1 1 1 -1 -1 -1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1414.jpg 0 1 1 -1 -1 1 1 1 -1 -1 0 1 1 -1 1 -1 -1 0 -1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 -1 -1 -1 1 -1 1
1415.jpg 0 1 1 1 -1 1 1 1 -1 -1 0 -1 1 -1 -1 -1 -1 0 1 1 1 1 -1 1 -1 1 0 0 0 0 0 1 0 0 1 -1 -1 -1 -1 1
